node,degree
imgt:Segment_1067_1,2
imgt:Segment_1071_1,2
imgt:Segment_1072_1,2
imgt:Segment_1073_1,2
imgt:Segment_1074_1,2
imgt:Segment_1075_1,2
imgt:Segment_1076_1,2
imgt:Segment_1077_1,2
imgt:Segment_1079_1,2
imgt:Segment_1080_1,2
imgt:Segment_1081_1,2
imgt:Segment_1082_1,2
imgt:Segment_1083_1,2
imgt:Segment_1084_1,2
imgt:Segment_1085_1,2
imgt:Segment_1088_1,2
imgt:Segment_108_1,2
imgt:Segment_1090_1,2
imgt:Segment_1093_1,2
imgt:Segment_1095_1,2
imgt:Segment_109_1,2
imgt:Segment_1101_1,2
imgt:Segment_1102_1,2
imgt:Segment_1103_1,2
imgt:Segment_1112_1,2
imgt:Segment_1115_1,2
imgt:Segment_1115_2,2
imgt:Segment_1119_1,2
imgt:Segment_111_1,2
imgt:Segment_1120_1,2
imgt:Segment_1122_1,2
imgt:Segment_1123_1,2
imgt:Segment_1124_1,2
imgt:Segment_1124_2,2
imgt:Segment_1125_1,2
imgt:Segment_1127_1,2
imgt:Segment_1128_1,2
imgt:Segment_1131_1,2
imgt:Segment_1134_1,2
imgt:Segment_1138_1,2
imgt:Segment_1139_1,2
imgt:Segment_113_1,2
imgt:Segment_1142_1,2
imgt:Segment_1143_1,2
imgt:Segment_1146_1,2
imgt:Segment_1150_1,2
imgt:Segment_1152_1,2
imgt:Segment_1153_1,2
imgt:Segment_1154_1,2
imgt:Segment_1155_1,2
imgt:Segment_1157_1,2
imgt:Segment_1159_1,2
imgt:Segment_115_1,2
imgt:Segment_1160_1,2
imgt:Segment_1161_1,2
imgt:Segment_1167_1,2
imgt:Segment_116_1,2
imgt:Segment_1170_1,2
imgt:Segment_1171_1,2
imgt:Segment_1172_1,2
imgt:Segment_1173_1,2
imgt:Segment_1174_1,2
imgt:Segment_1176_1,2
imgt:Segment_1177_1,2
imgt:Segment_1179_1,2
imgt:Segment_1181_1,2
imgt:Segment_1182_1,2
imgt:Segment_1183_1,2
imgt:Segment_1184_1,2
imgt:Segment_1187_1,2
imgt:Segment_1189_1,2
imgt:Segment_1192_1,2
imgt:Segment_1194_1,2
imgt:Segment_1196_1,2
imgt:Segment_1196_2,2
imgt:Segment_1197_1,2
imgt:Segment_119_1,2
imgt:Segment_11_1,2
imgt:Segment_1200_1,2
imgt:Segment_1202_1,2
imgt:Segment_1203_1,2
imgt:Segment_1204_1,2
imgt:Segment_1206_1,2
imgt:Segment_1207_1,2
imgt:Segment_1208_1,2
imgt:Segment_1211_1,2
imgt:Segment_1212_1,2
imgt:Segment_1224_1,2
imgt:Segment_1225_1,2
imgt:Segment_1229_1,2
imgt:Segment_122_1,2
imgt:Segment_1230_1,2
imgt:Segment_1231_1,2
imgt:Segment_1232_1,2
imgt:Segment_1233_1,2
imgt:Segment_1234_1,2
imgt:Segment_1236_1,2
imgt:Segment_1239_1,2
imgt:Segment_123_1,2
imgt:Segment_1240_1,2
imgt:Segment_1243_1,2
imgt:Segment_1246_1,2
imgt:Segment_1248_1,2
imgt:Segment_1249_1,2
imgt:Segment_1256_1,2
imgt:Segment_1257_1,2
imgt:Segment_1258_1,2
imgt:Segment_1258_2,2
imgt:Segment_1259_1,2
imgt:Segment_125_1,2
imgt:Segment_1260_1,2
imgt:Segment_1260_2,2
imgt:Segment_1262_1,2
imgt:Segment_1263_1,2
imgt:Segment_1265_1,2
imgt:Segment_1266_1,2
imgt:Segment_1268_1,2
imgt:Segment_1269_1,2
imgt:Segment_1272_1,2
imgt:Segment_1273_1,2
imgt:Segment_1274_1,2
imgt:Segment_1276_1,2
imgt:Segment_1278_1,2
imgt:Segment_1281_1,2
imgt:Segment_1285_1,2
imgt:Segment_1287_1,2
imgt:Segment_1289_1,2
imgt:Segment_1296_1,2
imgt:Segment_1307_1,2
imgt:Segment_1308_1,2
imgt:Segment_130_1,2
imgt:Segment_1311_1,2
imgt:Segment_1313_1,2
imgt:Segment_1315_1,2
imgt:Segment_1317_1,2
imgt:Segment_1321_1,2
imgt:Segment_1325_1,2
imgt:Segment_1328_1,2
imgt:Segment_1330_1,2
imgt:Segment_1336_1,2
imgt:Segment_1337_1,2
imgt:Segment_1338_1,2
imgt:Segment_1339_1,2
imgt:Segment_133_1,2
imgt:Segment_1340_1,2
imgt:Segment_1342_1,2
imgt:Segment_1344_1,2
imgt:Segment_1346_1,2
imgt:Segment_1347_1,2
imgt:Segment_1350_1,2
imgt:Segment_1354_1,2
imgt:Segment_1355_1,2
imgt:Segment_1356_1,2
imgt:Segment_1359_1,2
imgt:Segment_135_1,2
imgt:Segment_1361_1,2
imgt:Segment_1362_1,2
imgt:Segment_1364_1,2
imgt:Segment_1365_1,2
imgt:Segment_1366_1,2
imgt:Segment_1367_1,2
imgt:Segment_1368_1,2
imgt:Segment_1369_1,2
imgt:Segment_136_1,2
imgt:Segment_1370_1,2
imgt:Segment_1371_1,2
imgt:Segment_1372_1,2
imgt:Segment_1373_1,2
imgt:Segment_1383_1,2
imgt:Segment_1384_1,2
imgt:Segment_1385_1,2
imgt:Segment_1388_1,2
imgt:Segment_138_1,2
imgt:Segment_1394_1,2
imgt:Segment_1399_1,2
imgt:Segment_13_1,2
imgt:Segment_1411_1,2
imgt:Segment_1418_1,2
imgt:Segment_141_1,2
imgt:Segment_142_1,2
imgt:Segment_143_1,2
imgt:Segment_1477_1,2
imgt:Segment_1492_1,2
imgt:Segment_149_1,2
imgt:Segment_150_1,2
imgt:Segment_151_1,2
imgt:Segment_1537_1,2
imgt:Segment_154_1,2
imgt:Segment_1555_1,2
imgt:Segment_1571_1,2
imgt:Segment_1580_1,2
imgt:Segment_1584_1,2
imgt:Segment_1585_1,2
imgt:Segment_158_1,2
imgt:Segment_159_1,2
imgt:Segment_1616_1,2
imgt:Segment_161_1,2
imgt:Segment_164_1,2
imgt:Segment_166_1,2
imgt:Segment_168_1,2
imgt:Segment_176_1,2
imgt:Segment_180_1,2
imgt:Segment_183_1,2
imgt:Segment_184_1,2
imgt:Segment_18_1,2
imgt:Segment_190_1,2
imgt:Segment_191_1,2
imgt:Segment_194_1,2
imgt:Segment_196_1,2
imgt:Segment_198_1,2
imgt:Segment_199_1,2
imgt:Segment_19_1,2
imgt:Segment_200_1,2
imgt:Segment_201_1,2
imgt:Segment_205_1,2
imgt:Segment_218_1,2
imgt:Segment_219_1,2
imgt:Segment_21_1,2
imgt:Segment_220_1,2
imgt:Segment_221_1,2
imgt:Segment_222_1,2
imgt:Segment_224_1,2
imgt:Segment_225_1,2
imgt:Segment_226_1,2
imgt:Segment_228_1,2
imgt:Segment_229_1,2
imgt:Segment_232_1,2
imgt:Segment_233_1,2
imgt:Segment_234_1,2
imgt:Segment_236_1,2
imgt:Segment_237_1,2
imgt:Segment_238_1,2
imgt:Segment_240_1,2
imgt:Segment_248_1,2
imgt:Segment_249_1,2
imgt:Segment_24_1,2
imgt:Segment_250_1,2
imgt:Segment_251_1,2
imgt:Segment_254_1,2
imgt:Segment_255_1,2
imgt:Segment_259_1,2
imgt:Segment_268_1,2
imgt:Segment_269_1,2
imgt:Segment_26_1,2
imgt:Segment_270_1,2
imgt:Segment_274_1,2
imgt:Segment_276_1,2
imgt:Segment_27_1,2
imgt:Segment_282_1,2
imgt:Segment_283_1,2
imgt:Segment_286_1,2
imgt:Segment_287_1,2
imgt:Segment_290_1,2
imgt:Segment_291_1,2
imgt:Segment_292_1,2
imgt:Segment_293_1,2
imgt:Segment_294_1,2
imgt:Segment_295_1,2
imgt:Segment_296_1,2
imgt:Segment_297_1,2
imgt:Segment_29_1,2
imgt:Segment_2_1,2
imgt:Segment_301_1,2
imgt:Segment_302_1,2
imgt:Segment_306_1,2
imgt:Segment_312_1,2
imgt:Segment_314_1,2
imgt:Segment_320_1,2
imgt:Segment_321_1,2
imgt:Segment_324_1,2
imgt:Segment_328_1,2
imgt:Segment_329_1,2
imgt:Segment_332_1,2
imgt:Segment_333_1,2
imgt:Segment_33_1,2
imgt:Segment_340_1,2
imgt:Segment_344_1,2
imgt:Segment_348_1,2
imgt:Segment_349_1,2
imgt:Segment_352_1,2
imgt:Segment_356_1,2
imgt:Segment_357_1,2
imgt:Segment_359_1,2
imgt:Segment_360_1,2
imgt:Segment_365_1,2
imgt:Segment_366_1,2
imgt:Segment_368_1,2
imgt:Segment_370_1,2
imgt:Segment_372_1,2
imgt:Segment_373_1,2
imgt:Segment_374_1,2
imgt:Segment_379_1,2
imgt:Segment_381_1,2
imgt:Segment_385_1,2
imgt:Segment_387_1,2
imgt:Segment_389_1,2
imgt:Segment_39_1,2
imgt:Segment_403_1,2
imgt:Segment_405_1,2
imgt:Segment_407_1,2
imgt:Segment_408_2,2
imgt:Segment_408_3,2
imgt:Segment_40_1,2
imgt:Segment_414_1,2
imgt:Segment_415_1,2
imgt:Segment_416_1,2
imgt:Segment_417_1,2
imgt:Segment_419_1,2
imgt:Segment_420_1,2
imgt:Segment_423_1,2
imgt:Segment_424_1,2
imgt:Segment_425_1,2
imgt:Segment_427_1,2
imgt:Segment_430_1,2
imgt:Segment_431_1,2
imgt:Segment_432_1,2
imgt:Segment_433_1,2
imgt:Segment_44_1,2
imgt:Segment_451_1,2
imgt:Segment_452_1,2
imgt:Segment_453_1,2
imgt:Segment_455_1,2
imgt:Segment_457_1,2
imgt:Segment_458_1,2
imgt:Segment_45_1,2
imgt:Segment_464_1,2
imgt:Segment_466_1,2
imgt:Segment_467_1,2
imgt:Segment_469_1,2
imgt:Segment_470_1,2
imgt:Segment_471_1,2
imgt:Segment_472_1,2
imgt:Segment_473_1,2
imgt:Segment_476_1,2
imgt:Segment_478_1,2
imgt:Segment_482_1,2
imgt:Segment_483_1,2
imgt:Segment_488_1,2
imgt:Segment_489_1,2
imgt:Segment_490_1,2
imgt:Segment_491_1,2
imgt:Segment_492_1,2
imgt:Segment_493_1,2
imgt:Segment_496_1,2
imgt:Segment_497_1,2
imgt:Segment_498_1,2
imgt:Segment_49_1,2
imgt:Segment_500_1,2
imgt:Segment_501_1,2
imgt:Segment_502_1,2
imgt:Segment_504_1,2
imgt:Segment_505_1,2
imgt:Segment_507_1,2
imgt:Segment_508_1,2
imgt:Segment_512_1,2
imgt:Segment_519_1,2
imgt:Segment_522_1,2
imgt:Segment_526_1,2
imgt:Segment_528_1,2
imgt:Segment_52_1,2
imgt:Segment_531_1,2
imgt:Segment_532_1,2
imgt:Segment_533_1,2
imgt:Segment_534_1,2
imgt:Segment_539_1,2
imgt:Segment_53_1,2
imgt:Segment_540_1,2
imgt:Segment_541_1,2
imgt:Segment_542_1,2
imgt:Segment_544_1,2
imgt:Segment_545_1,2
imgt:Segment_545_2,2
imgt:Segment_546_1,2
imgt:Segment_546_3,2
imgt:Segment_548_1,2
imgt:Segment_552_1,2
imgt:Segment_553_1,2
imgt:Segment_554_1,2
imgt:Segment_555_1,2
imgt:Segment_558_1,2
imgt:Segment_559_1,2
imgt:Segment_560_1,2
imgt:Segment_561_1,2
imgt:Segment_562_1,2
imgt:Segment_565_1,2
imgt:Segment_568_1,2
imgt:Segment_569_1,2
imgt:Segment_570_1,2
imgt:Segment_571_1,2
imgt:Segment_572_1,2
imgt:Segment_575_1,2
imgt:Segment_577_1,2
imgt:Segment_580_1,2
imgt:Segment_580_2,2
imgt:Segment_580_3,2
imgt:Segment_581_1,2
imgt:Segment_582_2,2
imgt:Segment_584_1,2
imgt:Segment_588_1,2
imgt:Segment_58_1,2
imgt:Segment_590_1,2
imgt:Segment_592_1,2
imgt:Segment_597_1,2
imgt:Segment_600_1,2
imgt:Segment_601_1,2
imgt:Segment_602_1,2
imgt:Segment_603_1,2
imgt:Segment_604_1,2
imgt:Segment_605_1,2
imgt:Segment_608_1,2
imgt:Segment_614_1,2
imgt:Segment_62_1,2
imgt:Segment_633_1,2
imgt:Segment_634_1,2
imgt:Segment_634_2,2
imgt:Segment_640_1,2
imgt:Segment_644_1,2
imgt:Segment_645_1,2
imgt:Segment_649_1,2
imgt:Segment_64_1,2
imgt:Segment_653_1,2
imgt:Segment_654_1,2
imgt:Segment_655_1,2
imgt:Segment_656_1,2
imgt:Segment_657_1,2
imgt:Segment_659_1,2
imgt:Segment_65_1,2
imgt:Segment_660_1,2
imgt:Segment_662_1,2
imgt:Segment_665_1,2
imgt:Segment_668_1,2
imgt:Segment_672_1,2
imgt:Segment_679_1,2
imgt:Segment_67_1,2
imgt:Segment_680_1,2
imgt:Segment_690_1,2
imgt:Segment_704_1,2
imgt:Segment_70_1,2
imgt:Segment_712_1,2
imgt:Segment_714_1,2
imgt:Segment_720_1,2
imgt:Segment_721_1,2
imgt:Segment_722_1,2
imgt:Segment_723_1,2
imgt:Segment_724_1,2
imgt:Segment_729_1,2
imgt:Segment_732_2,2
imgt:Segment_735_1,2
imgt:Segment_736_1,2
imgt:Segment_738_1,2
imgt:Segment_739_1,2
imgt:Segment_740_1,2
imgt:Segment_743_1,2
imgt:Segment_748_1,2
imgt:Segment_749_1,2
imgt:Segment_750_1,2
imgt:Segment_753_1,2
imgt:Segment_754_1,2
imgt:Segment_755_1,2
imgt:Segment_757_1,2
imgt:Segment_759_1,2
imgt:Segment_760_1,2
imgt:Segment_761_1,2
imgt:Segment_765_1,2
imgt:Segment_768_1,2
imgt:Segment_76_1,2
imgt:Segment_770_1,2
imgt:Segment_771_1,2
imgt:Segment_772_1,2
imgt:Segment_773_1,2
imgt:Segment_774_1,2
imgt:Segment_775_1,2
imgt:Segment_776_1,2
imgt:Segment_777_1,2
imgt:Segment_780_1,2
imgt:Segment_781_1,2
imgt:Segment_784_1,2
imgt:Segment_789_1,2
imgt:Segment_792_1,2
imgt:Segment_795_1,2
imgt:Segment_796_1,2
imgt:Segment_797_1,2
imgt:Segment_798_1,2
imgt:Segment_798_2,2
imgt:Segment_7_1,2
imgt:Segment_800_1,2
imgt:Segment_801_1,2
imgt:Segment_803_1,2
imgt:Segment_809_1,2
imgt:Segment_80_1,2
imgt:Segment_810_1,2
imgt:Segment_811_1,2
imgt:Segment_812_1,2
imgt:Segment_813_1,2
imgt:Segment_814_1,2
imgt:Segment_815_1,2
imgt:Segment_817_1,2
imgt:Segment_818_1,2
imgt:Segment_827_1,2
imgt:Segment_828_1,2
imgt:Segment_834_1,2
imgt:Segment_835_1,2
imgt:Segment_838_1,2
imgt:Segment_839_1,2
imgt:Segment_840_1,2
imgt:Segment_845_1,2
imgt:Segment_846_1,2
imgt:Segment_847_1,2
imgt:Segment_849_1,2
imgt:Segment_855_1,2
imgt:Segment_856_1,2
imgt:Segment_858_1,2
imgt:Segment_859_1,2
imgt:Segment_861_1,2
imgt:Segment_863_1,2
imgt:Segment_865_1,2
imgt:Segment_866_1,2
imgt:Segment_867_1,2
imgt:Segment_869_1,2
imgt:Segment_873_1,2
imgt:Segment_874_1,2
imgt:Segment_876_1,2
imgt:Segment_879_1,2
imgt:Segment_880_1,2
imgt:Segment_882_1,2
imgt:Segment_885_1,2
imgt:Segment_886_1,2
imgt:Segment_890_1,2
imgt:Segment_891_1,2
imgt:Segment_894_1,2
imgt:Segment_896_1,2
imgt:Segment_900_1,2
imgt:Segment_902_1,2
imgt:Segment_903_1,2
imgt:Segment_904_1,2
imgt:Segment_905_1,2
imgt:Segment_907_1,2
imgt:Segment_912_1,2
imgt:Segment_913_1,2
imgt:Segment_916_1,2
imgt:Segment_918_1,2
imgt:Segment_919_1,2
imgt:Segment_920_1,2
imgt:Segment_921_1,2
imgt:Segment_928_1,2
imgt:Segment_931_1,2
imgt:Segment_933_2,2
imgt:Segment_934_1,2
imgt:Segment_936_1,2
imgt:Segment_937_1,2
imgt:Segment_938_1,2
imgt:Segment_940_1,2
imgt:Segment_942_1,2
imgt:Segment_945_1,2
imgt:Segment_946_1,2
imgt:Segment_948_1,2
imgt:Segment_949_1,2
imgt:Segment_950_1,2
imgt:Segment_952_1,2
imgt:Segment_954_1,2
imgt:Segment_955_1,2
imgt:Segment_956_1,2
imgt:Segment_957_1,2
imgt:Segment_958_1,2
imgt:Segment_959_1,2
imgt:Segment_960_1,2
imgt:Segment_962_1,2
imgt:Segment_963_1,2
imgt:Segment_964_1,2
imgt:Segment_965_1,2
imgt:Segment_966_1,2
imgt:Segment_967_1,2
imgt:Segment_968_1,2
imgt:Segment_969_1,2
imgt:Segment_96_1,2
imgt:Segment_970_1,2
imgt:Segment_973_1,2
imgt:Segment_974_1,2
imgt:Segment_975_1,2
imgt:Segment_976_1,2
imgt:Segment_97_1,2
imgt:Segment_981_1,2
imgt:Segment_982_1,2
imgt:Segment_984_1,2
imgt:Segment_985_1,2
imgt:Segment_986_1,2
imgt:Segment_987_1,2
imgt:Segment_98_1,2
imgt:Segment_997_2,2
imgt:Segment_999_1,2
imgt:Segment_99_1,2
imgt:Segment_Construct_3_to_5_flexible_polymers_PHF-BA-EG2-MIAF-HPA-Ala_and_3_to_4_auristatin_F_hydroxypropylamide-L-alanine-thioether_bond_1059_1,2
imgt:Segment_Construct_3_to_5_flexible_polymers_PHF-BA-EG2-MIAF-HPA-Ala_and_3_to_4_auristatin_F_hydroxypropylamide-L-alanine-thioether_bond_1059_2,2
imgt:Segment_Construct_7-ethyl-10-hydroxycamptothecin_558_1,2
imgt:Segment_Construct_7-ethyl-10-hydroxycamptothecin_558_2,2
imgt:Segment_Construct_7-ethyl-10-hydroxycamptothecin_559_1,2
imgt:Segment_Construct_7-ethyl-10-hydroxycamptothecin_559_2,2
imgt:Segment_Construct_Actinium-225_Ac-225_53_1,2
imgt:Segment_Construct_CD28_1233_1,2
imgt:Segment_Construct_CD28_827_1,2
imgt:Segment_Construct_CD28_876_1,2
imgt:Segment_Construct_CD28_986_1,2
imgt:Segment_Construct_CD4_1232_1,2
imgt:Segment_Construct_CD8A_1042_1,2
imgt:Segment_Construct_CD8A_1102_1,2
imgt:Segment_Construct_CD8A_1103_1,2
imgt:Segment_Construct_CD8A_1161_1,2
imgt:Segment_Construct_CD8A_1229_1,2
imgt:Segment_Construct_CD8A_1230_1,2
imgt:Segment_Construct_CD8A_1231_1,2
imgt:Segment_Construct_CD8A_1383_1,2
imgt:Segment_Construct_CD8A_1384_1,2
imgt:Segment_Construct_CD8A_1385_1,2
imgt:Segment_Construct_CD8A_828_1,2
imgt:Segment_Construct_CD8A_873_1,2
imgt:Segment_Construct_Homo_sapiens_IGHG1_Fc-peptidyl_linker_1227_2,2
imgt:Segment_Construct_Homo_sapiens_IL15-20-mer_Gly-Ser_linker_933_2,2
imgt:Segment_Construct_Homo_sapiens_LCN2-peptidyl_linker_982_2,2
imgt:Segment_Construct_Homo_sapiens_TGFBR2-peptidyl_linker_1225_2,2
imgt:Segment_Construct_Homo_sapiens_TNFSF9-peptidyl_linker_1224_2,2
imgt:Segment_Construct_IGHG4_h-CH2-CH3_1049_1,2
imgt:Segment_Construct_IGHG4_h-CH2-CH3_874_1,2
imgt:Segment_Construct_IgG1-h-CH2-CH3_1234_1,2
imgt:Segment_Construct_Indium-111_In-111_115_1,2
imgt:Segment_Construct_Indium-111_In-111_123_1,2
imgt:Segment_Construct_Indium-111_In-111_138_1,2
imgt:Segment_Construct_Indium-111_In-111_312_1,2
imgt:Segment_Construct_Indium-111_In-111_98_1,2
imgt:Segment_Construct_Indolino-benzodiazepine_compound_839_1,2
imgt:Segment_Construct_Indolino-benzodiazepine_compound_839_2,2
imgt:Segment_Construct_Indolino-benzodiazepine_compound_type_linker_879_1,2
imgt:Segment_Construct_Indolino-benzodiazepine_compound_type_linker_879_2,2
imgt:Segment_Construct_Iodine-124_I-124_329_1,2
imgt:Segment_Construct_Iodine-125_I-125_137_1,2
imgt:Segment_Construct_Iodine-131_I-131_125_1,2
imgt:Segment_Construct_Iodine-131_I-131_142_1,2
imgt:Segment_Construct_Iodine-131_I-131_143_1,2
imgt:Segment_Construct_Iodine-131_I-131_159_1,2
imgt:Segment_Construct_Iodine-131_I-131_633_1,2
imgt:Segment_Construct_Lutetium-177_Lu-177_110_1,2
imgt:Segment_Construct_Lutetium-177_Lu-177_1571_1,2
imgt:Segment_Construct_Lutetium-177_Lu-177_541_1,2
imgt:Segment_Construct_N-acetyl-gamma_calicheamicin_259_1,2
imgt:Segment_Construct_N-acetyl-gamma_calicheamicin_44_1,2
imgt:Segment_Construct_N-acetyl-gamma_calicheamicin_649_1,2
imgt:Segment_Construct_Technetium-99m_Tc-99m_113_1,2
imgt:Segment_Construct_Technetium-99m_Tc-99m_133_1,2
imgt:Segment_Construct_Technetium-99m_Tc-99m_141_1,2
imgt:Segment_Construct_Technetium-99m_Tc-99m_199_1,2
imgt:Segment_Construct_Technetium-99m_Tc-99m_286_1,2
imgt:Segment_Construct_Yttrium-90_Y-90_114_1,2
imgt:Segment_Construct_Yttrium-90_Y-90_122_1,2
imgt:Segment_Construct_Yttrium-90_Y-90_229_1,2
imgt:Segment_Construct_Yttrium-90_Y-90_255_1,2
imgt:Segment_Construct_Yttrium-90_Y-90_269_1,2
imgt:Segment_Construct_Yttrium-90_Y-90_40_1,2
imgt:Segment_Construct_[Homo_sapiens_COL1A1_]3-peptidyl_linker_1297_2,2
imgt:Segment_Construct_[Homo_sapiens_IFNA2_]2-peptidyl_linker_1157_2,2
imgt:Segment_Construct_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_1159_2,2
imgt:Segment_Construct_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_1616_2,2
imgt:Segment_Construct_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_869_2,2
imgt:Segment_Construct_actinium-225_936_1,2
imgt:Segment_Construct_aldifitox_diphteriatoxin_732_1,2
imgt:Segment_Construct_analogue_of_motolimod_1278_1,2
imgt:Segment_Construct_auristatin-0101_type_linker_777_1,2
imgt:Segment_Construct_auristatin-0101_type_linker_777_2,2
imgt:Segment_Construct_auristatin_W_derivative-partially_reduced_S-cystine_sulfurhydryl_groups_665_1,2
imgt:Segment_Construct_auristatin_W_derivative-partially_reduced_S-cystine_sulfurhydryl_groups_665_2,2
imgt:Segment_Construct_auristatin_W_derivative_656_1,2
imgt:Segment_Construct_blocked_ricin_208_1,2
imgt:Segment_Construct_blocked_ricin_211_1,2
imgt:Segment_Construct_calicheamicin_205_1,2
imgt:Segment_Construct_calicheamicin_98_1,2
imgt:Segment_Construct_camptothecin_derivative-thioether_bond_1328_1,2
imgt:Segment_Construct_camptothecin_derivative-thioether_bond_1328_2,2
imgt:Segment_Construct_chelator_cituxetan_269_1,2
imgt:Segment_Construct_chelator_corixetan_1139_1,2
imgt:Segment_Construct_chelator_corixetan_1285_1,2
imgt:Segment_Construct_chelator_corixetan_938_1,2
imgt:Segment_Construct_chelator_derivative_barzuxetan_867_1,2
imgt:Segment_Construct_chelator_matraxetan_1115_1,2
imgt:Segment_Construct_chelator_merpentan_133_1,2
imgt:Segment_Construct_chelator_pendetide_115_1,2
imgt:Segment_Construct_chelator_pendetide_138_1,2
imgt:Segment_Construct_chelator_pentetate_123_1,2
imgt:Segment_Construct_chelator_pentetate_312_1,2
imgt:Segment_Construct_chelator_satetraxetan_541_1,2
imgt:Segment_Construct_chelator_satetraxetan_936_1,2
imgt:Segment_Construct_chelator_tetraxetan_1029_1,2
imgt:Segment_Construct_chelator_tetraxetan_1571_1,2
imgt:Segment_Construct_chelator_tetraxetan_229_1,2
imgt:Segment_Construct_chelator_tetraxetan_255_1,2
imgt:Segment_Construct_chelator_tetraxetan_40_1,2
imgt:Segment_Construct_chelator_tetraxetan_560_1,2
imgt:Segment_Construct_chelator_tiuxetan_122_1,2
imgt:Segment_Construct_clezutoclax_959_1,2
imgt:Segment_Construct_deacetylmaytansine-6-hexanoyl_linker_1346_1,2
imgt:Segment_Construct_deacetylmaytansine-6-hexanoyl_linker_1346_2,2
imgt:Segment_Construct_debotansine_1259_1,2
imgt:Segment_Construct_derivative_of_the_glucocorticoid_receptor_modulator_acetyl-Gly-Glu_link_1307_1,2
imgt:Segment_Construct_derivative_of_the_glucocorticoid_receptor_modulator_acetyl-Gly-Glu_link_1307_2,2
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_1006_1,2
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_1006_2,2
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_1256_1,2
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_1256_2,2
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_1350_1,2
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_1350_2,2
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_722_1,2
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_722_2,2
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_964_1,2
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_964_2,2
imgt:Segment_Construct_dithiocarbamates_209_1,2
imgt:Segment_Construct_dolastatin_derivative_1134_1,2
imgt:Segment_Construct_doxorubicin_135_1,2
imgt:Segment_Construct_doxorubicin_344_1,2
imgt:Segment_Construct_duocarmycin_514_1,2
imgt:Segment_Construct_duostatin-5-cleavable_linker_840_1,2
imgt:Segment_Construct_duostatin-5-cleavable_linker_840_2,2
imgt:Segment_Construct_eribulin-linker_1208_1,2
imgt:Segment_Construct_eribulin-linker_1208_2,2
imgt:Segment_Construct_hemiasterlin_analogue-cleavable_valyl-citrullyl_linker_1265_1,2
imgt:Segment_Construct_hemiasterlin_analogue-cleavable_valyl-citrullyl_linker_1265_2,2
imgt:Segment_Construct_imbotolimod_a_derivative_of_telratolimod_1369_1,2
imgt:Segment_Construct_interleukin_12_257_1,2
imgt:Segment_Construct_masking_peptide-linker_963_1,2
imgt:Segment_Construct_masking_peptide-linker_963_2,2
imgt:Segment_Construct_masking_peptide-linker_966_1,2
imgt:Segment_Construct_masking_peptide-linker_966_2,2
imgt:Segment_Construct_masking_peptide-linker_967_1,2
imgt:Segment_Construct_masking_peptide-linker_967_2,2
imgt:Segment_Construct_maytansinoid_DM1-noncleavable_succinimidyl-4-linker_357_1,2
imgt:Segment_Construct_maytansinoid_DM1-noncleavable_succinimidyl-4-linker_357_2,2
imgt:Segment_Construct_maytansinoid_DM1-noncleavable_succinimidyl-4-linker_600_1,2
imgt:Segment_Construct_maytansinoid_DM1-noncleavable_succinimidyl-4-linker_600_2,2
imgt:Segment_Construct_maytansinoid_DM1-noncleavable_succinimidyl-4-linker_602_1,2
imgt:Segment_Construct_maytansinoid_DM1-noncleavable_succinimidyl-4-linker_602_2,2
imgt:Segment_Construct_maytansinoid_DM1-thiopentanoate_linker_52_1,2
imgt:Segment_Construct_maytansinoid_DM1-thiopentanoate_linker_52_2,2
imgt:Segment_Construct_maytansinoid_DM1-thiopentanoate_linker_58_1,2
imgt:Segment_Construct_maytansinoid_DM1-thiopentanoate_linker_58_2,2
imgt:Segment_Construct_maytansinoid_DM4-reducible_SPDB_linker_[N-succinimidyl_4-butanoate]_1065_1,2
imgt:Segment_Construct_maytansinoid_DM4-reducible_SPDB_linker_[N-succinimidyl_4-butanoate]_1065_2,2
imgt:Segment_Construct_maytansinoid_DM4-reducible_SPDB_linker_[N-succinimidyl_4-butanoate]_387_1,2
imgt:Segment_Construct_maytansinoid_DM4-reducible_SPDB_linker_[N-succinimidyl_4-butanoate]_387_2,2
imgt:Segment_Construct_maytansinoid_DM4-reducible_SPDB_linker_[N-succinimidyl_4-butanoate]_389_1,2
imgt:Segment_Construct_maytansinoid_DM4-reducible_SPDB_linker_[N-succinimidyl_4-butanoate]_389_2,2
imgt:Segment_Construct_maytansinoid_DM4-reducible_SPDB_linker_[N-succinimidyl_4-butanoate]_471_1,2
