mAb,Target,Indication
mAb_605,!/hgnc_id/HGNC:3349,Cancers_fallopian_tube
mAb_605,!/hgnc_id/HGNC:3349,Cancers_bladder
mAb_605,!/hgnc_id/HGNC:3349,Kidney_tumours
mAb_605,!/hgnc_id/HGNC:3349,Sarcoma
mAb_606,!/hgnc_id/HGNC:550,Psoriasis
mAb_606,!/hgnc_id/HGNC:550,Cholangitis_primary_sclerosing_(PSC)
mAb_606,!/hgnc_id/HGNC:550,Rheumatoid_arthritis_(RA)
mAb_607,!/hgnc_id/HGNC:6371,Hereditary_Angioedema_(HAE)
mAb_608,!/hgnc_id/HGNC:11918,Solid_tumors
mAb_609,!/hgnc_id/HGNC:1437,Osteoarthritis_(OA)
mAb_609,!/hgnc_id/HGNC:1437,Migraine
mAb_609,!/hgnc_id/HGNC:1437,Cluster_headache_(CH)
mAb_609,!/hgnc_id/HGNC:1437,Episodic_Cluster_Headache
mAb_609,!/hgnc_id/HGNC:1438,Osteoarthritis_(OA)
mAb_609,!/hgnc_id/HGNC:1438,Migraine
mAb_609,!/hgnc_id/HGNC:1438,Cluster_headache_(CH)
mAb_609,!/hgnc_id/HGNC:1438,Episodic_Cluster_Headache
mAb_610,!/hgnc_id/HGNC:4223,Duchenne_muscular_dystrophy_(DMD)
mAb_611,MH2,Melanoma_metastatic
mAb_611,MH2,Cancers_breast_metastatic
mAb_612,!/hgnc_id/HGNC:2439,Neutropenia_chemotherapy-induced
mAb_613,!/hgnc_id/HGNC:4263,Growth_hormone_(GH)_deficiency_pediatric
mAb_614,!/hgnc_id/HGNC:17635,Melanoma_metastatic
mAb_615,!/hgnc_id/HGNC:8760,Cancers
mAb_616,!/hgnc_id/HGNC:2439,Neutropenia_chemotherapy-induced
mAb_617,!/hgnc_id/HGNC:11918,Solid_tumors
mAb_617,!/hgnc_id/HGNC:11918,Lymphoma_B_cell
mAb_618,!/hgnc_id/HGNC:16709,Migraine
mAb_619,!/hgnc_id/HGNC:10513,AA_amyloidosis
mAb_619,!/hgnc_id/HGNC:10513,AL_amyloidosis
mAb_62,!/hgnc_id/HGNC:1817,Cancers_colorectal_(CRC)
mAb_621,?term=respiratory+syncytial+virus,Respiratory_Syncytial_Virus_(RSV)_infection
mAb_622,!/hgnc_id/HGNC:5432,Malignant_melanoma
mAb_622,!/hgnc_id/HGNC:5433,Malignant_melanoma
mAb_623,!/hgnc_id/HGNC:5432,Hepatitis_C
mAb_623,!/hgnc_id/HGNC:5432,Hairy_cell_leukemia_(HCL)
mAb_623,!/hgnc_id/HGNC:5432,Malignant_melanoma
mAb_623,!/hgnc_id/HGNC:5432,AIDS-related_Kaposis_sarcoma
mAb_623,!/hgnc_id/HGNC:5433,Hepatitis_C
mAb_623,!/hgnc_id/HGNC:5433,Hairy_cell_leukemia_(HCL)
mAb_623,!/hgnc_id/HGNC:5433,Malignant_melanoma
mAb_623,!/hgnc_id/HGNC:5433,AIDS-related_Kaposis_sarcoma
mAb_624,!/hgnc_id/HGNC:5432,Hepatitis_C
mAb_624,!/hgnc_id/HGNC:5432,Hairy_cell_leukemia_(HCL)
mAb_624,!/hgnc_id/HGNC:5433,Hepatitis_C
mAb_624,!/hgnc_id/HGNC:5433,Hairy_cell_leukemia_(HCL)
mAb_625,!/hgnc_id/HGNC:5432,Hepatitis_C
mAb_625,!/hgnc_id/HGNC:5433,Hepatitis_C
mAb_626,!/hgnc_id/HGNC:5432,Hepatitis_B
mAb_626,!/hgnc_id/HGNC:5432,Hepatitis_C
mAb_626,!/hgnc_id/HGNC:5432,Lymphoma_follicular_(FL)
mAb_626,!/hgnc_id/HGNC:5432,Hairy_cell_leukemia_(HCL)
mAb_626,!/hgnc_id/HGNC:5432,Malignant_melanoma
mAb_626,!/hgnc_id/HGNC:5432,AIDS-related_Kaposis_sarcoma
mAb_626,!/hgnc_id/HGNC:5432,Condylomata_acuminata_(anogenital_warts)
mAb_626,!/hgnc_id/HGNC:5433,Hepatitis_B
mAb_626,!/hgnc_id/HGNC:5433,Hepatitis_C
mAb_626,!/hgnc_id/HGNC:5433,Lymphoma_follicular_(FL)
mAb_626,!/hgnc_id/HGNC:5433,Hairy_cell_leukemia_(HCL)
mAb_626,!/hgnc_id/HGNC:5433,Malignant_melanoma
mAb_626,!/hgnc_id/HGNC:5433,AIDS-related_Kaposis_sarcoma
mAb_626,!/hgnc_id/HGNC:5433,Condylomata_acuminata_(anogenital_warts)
mAb_627,!/hgnc_id/HGNC:5432,Hepatitis_C
mAb_627,!/hgnc_id/HGNC:5432,Melanoma_with_nodal_involvement_after_surgical_resection
mAb_627,!/hgnc_id/HGNC:5433,Hepatitis_C
mAb_627,!/hgnc_id/HGNC:5433,Melanoma_with_nodal_involvement_after_surgical_resection
mAb_628,!/hgnc_id/HGNC:5432,
mAb_628,!/hgnc_id/HGNC:5433,
mAb_629,!/hgnc_id/HGNC:5432,Polycythemia_vera
mAb_629,!/hgnc_id/HGNC:5433,Polycythemia_vera
mAb_63,!/hgnc_id/HGNC:6155,Allograft_rejection
mAb_63,!/hgnc_id/HGNC:6155,Stroke
mAb_631,!/hgnc_id/HGNC:2439,Neutropenia_chemotherapy-induced
mAb_632,!/hgnc_id/HGNC:13771,Osteogenesis_imperfecta_(OI)
mAb_633,!/hgnc_id/HGNC:9666,Acute_myeloid_leukemia_(AML)
mAb_634,!/hgnc_id/HGNC:6307,Cancers_colorectal_(CRC)
mAb_634,!/hgnc_id/HGNC:6307,Cancers_non-small_cell_lung_(NSCLC)
mAb_634,!/hgnc_id/HGNC:6307,Glioblastoma
mAb_635,,Thrombocytopenia
mAb_636,IL10LB,Chronic_Hepatitis_C
mAb_636,!/hgnc_id/HGNC:18584,Chronic_Hepatitis_C
mAb_637,!/hgnc_id/HGNC:5432,Multiple_sclerosis_(MS)
mAb_637,!/hgnc_id/HGNC:5433,Multiple_sclerosis_(MS)
mAb_638,!/hgnc_id/HGNC:5439,Friedreichs_Ataxia_(FA)
mAb_638,!/hgnc_id/HGNC:5439,Chronic_granulomatous_disease_(CGD)
mAb_638,!/hgnc_id/HGNC:5439,Osteopetrosis_severe_malignant_(SMO)
mAb_638,!/hgnc_id/HGNC:5440,Friedreichs_Ataxia_(FA)
mAb_638,!/hgnc_id/HGNC:5440,Chronic_granulomatous_disease_(CGD)
mAb_638,!/hgnc_id/HGNC:5440,Osteopetrosis_severe_malignant_(SMO)
mAb_639,!/hgnc_id/HGNC:5432,Multiple_sclerosis_(MS)
mAb_639,!/hgnc_id/HGNC:5433,Multiple_sclerosis_(MS)
mAb_64,!/hgnc_id/HGNC:7371,Cancers_pancreatic
mAb_64,!/hgnc_id/HGNC:7371,Mesothelioma_pleural_malignant
mAb_640,!/hgnc_id/HGNC:1674,Acute_lymphocytic_leukemia_(ALL)
mAb_640,!/hgnc_id/HGNC:1674,B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)
mAb_640,!/hgnc_id/HGNC:1674,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_640,!/hgnc_id/HGNC:1674,Lymphoma_follicular_(FL)
mAb_640,!/hgnc_id/HGNC:1633,Acute_lymphocytic_leukemia_(ALL)
mAb_640,!/hgnc_id/HGNC:1633,B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)
mAb_640,!/hgnc_id/HGNC:1633,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_640,!/hgnc_id/HGNC:1633,Lymphoma_follicular_(FL)
mAb_641,!/hgnc_id/HGNC:5432,Multiple_sclerosis_(MS)
mAb_641,!/hgnc_id/HGNC:5433,Multiple_sclerosis_(MS)
mAb_642,!/hgnc_id/HGNC:3621,Myasthenia_Gravis_(MG)
mAb_642,!/hgnc_id/HGNC:3621,Thrombocytopenia
mAb_642,!/hgnc_id/HGNC:3621,Immune_thrombocytopenia_(ITP)
mAb_643,!/hgnc_id/HGNC:24880,
mAb_644,!/hgnc_id/HGNC:3236,Solid_tumors
mAb_645,!/hgnc_id/HGNC:3236,Glioblastoma_multiforme_(GBM)
mAb_645,!/hgnc_id/HGNC:3236,Cancers_squamous
mAb_646,!/hgnc_id/HGNC:1437,Migraine
mAb_646,!/hgnc_id/HGNC:1438,Migraine
mAb_647,!/hgnc_id/HGNC:3680,Osteomalacia_oncogenic
mAb_647,!/hgnc_id/HGNC:3680,Hypophosphatemia_X-linked_(Hereditary_hypophosphatemic_rickets)
mAb_647,!/hgnc_id/HGNC:3680,Dermatological_genetic_disorders
mAb_648,!/hgnc_id/HGNC:1437,Migraine
mAb_648,!/hgnc_id/HGNC:1438,Migraine
mAb_649,!/hgnc_id/HGNC:1659,Acute_myeloid_leukemia_(AML)
mAb_65,!/hgnc_id/HGNC:12004,Non-small_lung_carcinoma
mAb_65,!/hgnc_id/HGNC:12004,Renal_cell_carcinoma_(RCC)
mAb_650,!/hgnc_id/HGNC:30308,Multiple_sclerosis_(MS)
mAb_651,!/hgnc_id/HGNC:5992,Osteoarthritis_(OA)
mAb_651,!/hgnc_id/HGNC:5991,Osteoarthritis_(OA)
mAb_652,!/hgnc_id/HGNC:584,AL_amyloidosis
mAb_653,!/hgnc_id/HGNC:7029,Solid_tumors
mAb_654,!/hgnc_id/HGNC:7029,Solid_tumors
mAb_655,!/hgnc_id/HGNC:3689,Solid_tumors
mAb_656,!/hgnc_id/HGNC:3689,Solid_tumors
mAb_657,!/hgnc_id/HGNC:11924,Non-Hodgkins_lymphoma_(NHL)
mAb_657,!/hgnc_id/HGNC:11924,Solid_tumors
mAb_658,!/hgnc_id/HGNC:5981,Diseases_or_disorders_including_airway_inflammation
mAb_659,!/hgnc_id/HGNC:8760,Solid_tumors
mAb_659,!/hgnc_id/HGNC:8760,Carcinoma_esophageal
mAb_660,!/hgnc_id/HGNC:20866,Solid_tumors
mAb_661,!/hgnc_id/HGNC:11530,
mAb_662,!/hgnc_id/HGNC:11918,Solid_tumors
mAb_663,!/vgnc_id/VGNC:54333,Osteoarthritis_(OA)
mAb_664,!/hgnc_id/HGNC:15488,Crohns_disease_(CD)
mAb_665,!/hgnc_id/HGNC:24880,Neoplasms
mAb_666,!/hgnc_id/HGNC:5438,Hemophagocytic_lymphohistiocytosis_(HLH)
mAb_667,!/hgnc_id/HGNC:10721,Sickle_Cell_Disease_(SCD)
mAb_668,!/hgnc_id/HGNC:3430,Solid_tumors
mAb_668,!/hgnc_id/HGNC:3430,Cancers_breast_overexpressing_ERBB2_metastatic
mAb_669,!/hgnc_id/HGNC:6091,Congenital_hyperinsulinism_(CHI)
mAb_669,!/hgnc_id/HGNC:6091,Hypoglycemia_severe_due_to_congenital_hyperinsulinism_(CHI)
mAb_669,!/hgnc_id/HGNC:6091,Post-bariatric_surgery_(PBS)
mAb_67,tumour_associated_glycoprotein_72,Cancers_gastric
mAb_67,tumour_associated_glycoprotein_72,Cancers_colorectal_(CRC)
mAb_67,tumour_associated_glycoprotein_72,Cancers_ovarian
mAb_671,,Non-Hodgkins_lymphoma_(NHL)
mAb_671,,Acute_myeloid_leukemia_(AML)
mAb_671,,Renal_cell_carcinoma_(RCC)
mAb_671,,Melanoma_metastatic
mAb_671,,Immunodeficiency_disease_associated_with_T-cell_defects
mAb_672,!/hgnc_id/HGNC:11364,Cancers_pancreatic
mAb_673,!/hgnc_id/HGNC:4324,Type_2_diabetes_(T2_DM)
mAb_673,!/hgnc_id/HGNC:4324,Obesity
mAb_674,!/hgnc_id/HGNC:1331,Myasthenia_Gravis_(MG)
mAb_674,!/hgnc_id/HGNC:1331,Neuromyelitis_optica_spectrum_disorder_(NMOSD)
mAb_674,!/hgnc_id/HGNC:1331,Atypical_hemolytic_uremic_syndrome_(aHUS)
mAb_674,!/hgnc_id/HGNC:1331,Paroxysmal_nocturnal_hemoglobinuria_(PNH)
mAb_675,!/hgnc_id/HGNC:11848,Myelodysplastic_syndromes_(MDS)
mAb_675,!/hgnc_id/HGNC:11848,Delayed_graft_function_(DGF)
mAb_676,!/hgnc_id/HGNC:550,Psoriasis
mAb_676,!/hgnc_id/HGNC:550,Cholangitis_primary_sclerosing_(PSC)
mAb_676,!/hgnc_id/HGNC:550,Rheumatoid_arthritis_(RA)
mAb_677,?term=EBOV,Ebola_virus_infection
mAb_678,!/hgnc_id/HGNC:6066,Fibrodysplasia_ossificans_prograssiva_(FOP)
mAb_679,!/hgnc_id/HGNC:1674,Acute_myeloid_leukemia_(AML)
mAb_679,!/hgnc_id/HGNC:1674,Myelodysplastic_syndromes_(MDS)
mAb_679,!/hgnc_id/HGNC:6012,Acute_myeloid_leukemia_(AML)
mAb_679,!/hgnc_id/HGNC:6012,Myelodysplastic_syndromes_(MDS)
mAb_68,!/hgnc_id/HGNC:5522,IgE_mediated_allergies
mAb_680,!/hgnc_id/HGNC:8893,Solid_tumors
mAb_680,!/hgnc_id/HGNC:8893,Medulloblastoma
mAb_681,!/hgnc_id/HGNC:3416,Anemia_in_chronic_kidney_disease-related_(CKD)
mAb_681,!/hgnc_id/HGNC:3416,Anemia
mAb_682,!/hgnc_id/HGNC:3416,Anemia_associated_with_HIV_infection_or_HIV_treatment
mAb_682,!/hgnc_id/HGNC:3416,Anemia_in_chronic_kidney_disease-related_(CKD)
mAb_682,!/hgnc_id/HGNC:3416,Anemia_associated_with_end_stage_renal_disease
mAb_683,!/hgnc_id/HGNC:3416,Myelodysplastic_syndromes_(MDS)
mAb_683,!/hgnc_id/HGNC:3416,Anemia_associated_with_chronic_renal_failure
mAb_683,!/hgnc_id/HGNC:3416,Chronic_kidney_disease_(CDK)
mAb_683,!/hgnc_id/HGNC:3416,Anemia_associated_with_cancer
mAb_684,!/hgnc_id/HGNC:4263,Growth_hormone_(GH)_deficiency_pediatric
mAb_685,!/hgnc_id/HGNC:4263,Growth_hormone_(GH)_deficiency_pediatric
mAb_686,!/hgnc_id/HGNC:4263,
mAb_687,,Hemophilia_B_(control_and_prevention_of_bleeding_episodes)
mAb_688,,Hemophilia_B_(control_and_prevention_of_bleeding_episodes)
mAb_69,!/hgnc_id/HGNC:1678,Rheumatoid_arthritis_(RA)
mAb_690,!/hgnc_id/HGNC:5318,Acute_myeloid_leukemia_(AML)
mAb_690,!/hgnc_id/HGNC:5318,Merkel_cell_carcinoma_(MCC)_metastatic
mAb_691,!/hgnc_id/HGNC:2439,Neutropenia_chemotherapy-induced
mAb_692,!/hgnc_id/HGNC:2439,Neutropenia_chemotherapy-induced
mAb_692,!/hgnc_id/HGNC:2439,Stroke
mAb_693,!/hgnc_id/HGNC:4192,Type_2_diabetes_(T2_DM)
mAb_693,!/hgnc_id/HGNC:4192,Obesity
mAb_693,!/hgnc_id/HGNC:4324,Type_2_diabetes_(T2_DM)
mAb_693,!/hgnc_id/HGNC:4324,Obesity
mAb_694,,Hemophilia_A_(with_inhibitors)
mAb_694,,Hemophilia_B_(with_inhibitors)
mAb_694,,Congenital_coagulation_factor_VII_deficiency
mAb_695,,Hemophilia_A_(with_inhibitors)
mAb_695,,Hemophilia_B_(with_inhibitors)
mAb_695,,Hemophilia
mAb_695,,Glanzmanns_thrombasthenia_(GT)
mAb_695,,Factor_VII_deficiency_(treatment_of_bleeding_episodes)
mAb_695,,Congenital_F_VII_deficiency
mAb_695,,Intracranial_hemorrhage_(ICH)
mAb_696,!/hgnc_id/HGNC:3969,Infertility
mAb_697,!/hgnc_id/HGNC:4263,Growth_hormone_(GH)_deficiency_pediatric
mAb_698,,Hemophilia_B_(with_inhibitors)
mAb_699,!/hgnc_id/HGNC:4263,Growth_hormone_(GH)_deficiency_pediatric
mAb_7,!/hgnc_id/HGNC:12680,Cancers
mAb_70,ganglioside_GD2_(disialoganglioside_GD2),Cancers
mAb_700,,Hemophilia_B_(control_and_prevention_of_bleeding_episodes)
mAb_700,,Hemophilia_A_(control_and_prevention_of_bleeding_episodes)
mAb_701,,Hemophilia_A_(control_and_prevention_of_bleeding_episodes)
mAb_702,,Hemophilia_B_(control_and_prevention_of_bleeding_episodes)
mAb_703,!/hgnc_id/HGNC:4324,Type_2_diabetes_(T2_DM)
mAb_703,!/hgnc_id/HGNC:4324,Short_bowel_syndrome_(SBS)
mAb_704,!/hgnc_id/HGNC:5999,Lymphoma_cutaneous_T_cell_(CTCL)
mAb_704,!/hgnc_id/HGNC:5999,Lymphoproliferative_disease
mAb_705,!/hgnc_id/HGNC:4324,Type_2_diabetes_(T2_DM)
mAb_706,!/hgnc_id/HGNC:4324,Type_2_diabetes_(T2_DM)
mAb_706,!/hgnc_id/HGNC:4324,Acute_coronary_syndrome_(ACS)
mAb_707,!/hgnc_id/HGNC:6091,Diabetes_mellitus_(DM)
mAb_708,!/hgnc_id/HGNC:5993,Giant_cell_arteritis
mAb_708,!/hgnc_id/HGNC:5993,Rheumatoid_arthritis_(RA)
mAb_708,!/hgnc_id/HGNC:5993,Cryopyrin-Associated_Periodic_Syndromes_(CAPS)
mAb_708,!/hgnc_id/HGNC:5993,Systemic_juvenile_idiopathic_athritis_(SJIA)
mAb_708,!/hgnc_id/HGNC:5993,Colchicine-resistant_Familial_Mediterranean_fever_(FMF)
mAb_709,!/hgnc_id/HGNC:2435,Neutropenia_chemotherapy-induced
mAb_709,!/hgnc_id/HGNC:2435,Neutropenia_associated_with_bone_marrow_transplant
mAb_71,!/hgnc_id/HGNC:1639,Graft-versus-host_disease_(GvHD)
mAb_71,!/hgnc_id/HGNC:1639,Psoriasis
mAb_71,!/hgnc_id/HGNC:1639,Acute_kidney_transplant_rejection
mAb_71,!/hgnc_id/HGNC:1639,Solid_organ_transplantation
mAb_710,!/hgnc_id/HGNC:4325,Crohns_disease_(CD)
mAb_710,!/hgnc_id/HGNC:4325,Short_bowel_syndrome_(SBS)
mAb_711,!/hgnc_id/HGNC:4192,Hypoglycemia
mAb_712,!/hgnc_id/HGNC:3236,Solid_tumors
mAb_713,!/hgnc_id/HGNC:3236,
mAb_714,!/hgnc_id/HGNC:12680,Cancers
mAb_715,!/hgnc_id/HGNC:11935,Inflammatory_diseases
mAb_716,alpha_toxin,Staphylococcal_infections
mAb_717,Felcat_NGF,Feline_osteoarthritis_(OA)
mAb_718,influenza_B_virus_hemagglutinin,Influenza_B_infection
mAb_719,influenza_A_virus_hemagglutinin_HA,Influenza_B_infection
mAb_72,!/hgnc_id/HGNC:6009,Graft-versus-host_disease_(GvHD)
mAb_72,!/hgnc_id/HGNC:6009,Autoimmune_diseases
mAb_72,!/hgnc_id/HGNC:6009,Allograft_rejection
mAb_720,!/hgnc_id/HGNC:21394,Multiple_myeloma_(MM)
mAb_721,!/hgnc_id/HGNC:21394,Multiple_myeloma_(MM)
mAb_722,!/hgnc_id/HGNC:3430,Cancers_non-small_cell_lung_(NSCLC)
mAb_722,!/hgnc_id/HGNC:3430,Solid_tumors
mAb_722,!/hgnc_id/HGNC:3430,Cancers_breast_overexpressing_ERBB2_metastatic
mAb_722,!/hgnc_id/HGNC:3430,Solid_tumors_overexpressing_ERBB2_metastatic
mAb_722,!/hgnc_id/HGNC:3430,Adenocarcinoma_gastric
mAb_722,!/hgnc_id/HGNC:3430,Cancers_gastric_overexpressing_ERBB2_metastatic
mAb_723,!/hgnc_id/HGNC:11919,Solid_tumors
mAb_723,!/hgnc_id/HGNC:11919,Adenocarcinoma
mAb_724,!/hgnc_id/HGNC:2432,Cancers_breast
mAb_724,!/hgnc_id/HGNC:2432,Tenosynovial_giant_cell_tumor_(TGCT)
mAb_724,!/hgnc_id/HGNC:2432,Tenosynovitis
mAb_724,!/hgnc_id/HGNC:2432,Pigmented_villonodular_synovitis_(PVNS)
mAb_725,!/vgnc_id/VGNC:44334,
mAb_726,?term=EBOV,Ebola_virus_infection
mAb_727,?term=EBOV,Ebola_virus_infection
mAb_728,?term=EBOV,Ebola_virus_infection
mAb_729,!/hgnc_id/HGNC:8021,Solid_tumors
mAb_73,?term=respiratory+syncytial+virus,Respiratory_Syncytial_Virus_(RSV)_infection
mAb_730,!/hgnc_id/HGNC:6019,Colitis_ulcerative_(UC)
mAb_730,!/hgnc_id/HGNC:6019,Crohns_disease_(CD)
mAb_730,!/hgnc_id/HGNC:6018,Colitis_ulcerative_(UC)
mAb_730,!/hgnc_id/HGNC:6018,Crohns_disease_(CD)
mAb_731,!/hgnc_id/HGNC:3621,Myasthenia_Gravis_(MG)
mAb_731,!/hgnc_id/HGNC:3621,Primary_immune_thrombocytopenia_(ITP)
mAb_731,!/hgnc_id/HGNC:3621,Chronic_inflammatory_demyelinating_polyneuropathy_(CIDP)
mAb_732,,Glioblastoma
mAb_733,!/hgnc_id/HGNC:11892,Colitis_ulcerative_(UC)
mAb_733,!/hgnc_id/HGNC:11892,Non-alcoholic_steatohepatitis_(NASH)
mAb_734,!/hgnc_id/HGNC:14254,Idiopathic_pulmonary_fibrosis
mAb_734,!/hgnc_id/HGNC:14254,Non-alcoholic_steatohepatitis_(NASH)
mAb_735,!/hgnc_id/HGNC:3430,Cancers_gastric
mAb_735,!/hgnc_id/HGNC:3430,Cancers_ovarian
mAb_735,!/hgnc_id/HGNC:3430,Cancers
mAb_736,!/hgnc_id/HGNC:3430,Cancers_gastric
mAb_736,!/hgnc_id/HGNC:3430,Cancers_ovarian
mAb_736,!/hgnc_id/HGNC:3430,Cancers
mAb_737,!/hgnc_id/HGNC:5432,Multiple_sclerosis_(MS)
mAb_737,!/hgnc_id/HGNC:5433,Multiple_sclerosis_(MS)
mAb_738,!/hgnc_id/HGNC:3236,Solid_tumors
mAb_738,!/hgnc_id/HGNC:3236,Cancers_head_and_neck
mAb_739,!/hgnc_id/HGNC:3430,Cancers
mAb_74,?term=HIV-1,HIV-1_infection_AIDS
mAb_740,!/hgnc_id/HGNC:7508,Solid_tumors
mAb_741,!/hgnc_id/HGNC:5432,Hepatitis_C
mAb_741,!/hgnc_id/HGNC:5433,Hepatitis_C
mAb_742,!/hgnc_id/HGNC:11892,Uveitis
mAb_742,!/hgnc_id/HGNC:11892,Psoriasis
mAb_742,!/hgnc_id/HGNC:11892,Crohns_disease_(CD)
mAb_742,!/hgnc_id/HGNC:11892,Osteoarthritis_(OA)
mAb_742,!/hgnc_id/HGNC:11892,Behçets_disease
mAb_743,!/hgnc_id/HGNC:1659,Acute_myeloid_leukemia_(AML)
mAb_743,!/hgnc_id/HGNC:1659,Myelodysplastic_syndromes_(MDS)
mAb_744,!/hgnc_id/HGNC:4324,Type_2_diabetes_(T2_DM)
mAb_745,!/hgnc_id/HGNC:6091,Type_2_diabetes_(T2_DM)
mAb_746,!/hgnc_id/HGNC:12695,Heart_failure
mAb_746,!/hgnc_id/HGNC:12695,Cardiopulmonary_diseases
mAb_746,!/hgnc_id/HGNC:12695,Cardiomyopathy_associated_with_dystrophinopathies
mAb_747,,Hemophilia_A_(with_inhibitors)
mAb_747,,Hemophilia_B_(with_inhibitors)
mAb_748,!/hgnc_id/HGNC:1674,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_748,!/hgnc_id/HGNC:1674,Lymphoma_follicular_(FL)
mAb_748,!/hgnc_id/HGNC:7315,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_748,!/hgnc_id/HGNC:7315,Lymphoma_follicular_(FL)
mAb_749,!/hgnc_id/HGNC:1633,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_749,!/hgnc_id/HGNC:1633,Lymphoma_mantle_cell_(MCL)
mAb_75,!/hgnc_id/HGNC:6140,Multiple_sclerosis_(MS)
mAb_75,!/hgnc_id/HGNC:6140,Crohns_disease_(CD)
mAb_75,!/hgnc_id/HGNC:6140,Inflammatory_conditions_acute_and_chronic
mAb_75,!/hgnc_id/HGNC:6140,Colitis
mAb_750,!/hgnc_id/HGNC:19137,Neuroblastoma
mAb_751,Phosphorylcholine,Arteriovenous_fistula
mAb_752,!/hgnc_id/HGNC:15488,Psoriasis_moderate_to_severe_plaque
mAb_752,!/hgnc_id/HGNC:15488,Crohns_disease_(CD)_pediatric
mAb_752,!/hgnc_id/HGNC:15488,Colitis_ulcerative_(UC)_pediatric
mAb_753,!/hgnc_id/HGNC:2039,Cancers_gastric
mAb_753,!/hgnc_id/HGNC:2039,Solid_tumors
mAb_753,!/hgnc_id/HGNC:2039,Cancers_pancreatic
mAb_754,!/hgnc_id/HGNC:6012,Acute_myeloid_leukemia_(AML)
mAb_755,!/hgnc_id/HGNC:23503,Cancers
mAb_756,!/hgnc_id/HGNC:2434,Rheumatoid_arthritis_(RA)
mAb_757,!/hgnc_id/HGNC:8760,Cancers_non-small_cell_lung_(NSCLC)
mAb_757,!/hgnc_id/HGNC:8760,Solid_tumors
mAb_757,!/hgnc_id/HGNC:8760,Esophageal_Squamous_Cell_Carcinoma_(ESCC)_metastatic
mAb_758,!/hgnc_id/HGNC:17755,Sjögrens_syndrome_(SjS)
mAb_758,!/hgnc_id/HGNC:17755,Rheumatoid_arthritis_(RA)
mAb_758,!/hgnc_id/HGNC:17755,Multiple_sclerosis_relapsing-remitting
mAb_758,!/hgnc_id/HGNC:17755,Pemphigus_vulgaris_(PV)
mAb_759,!/hgnc_id/HGNC:1633,Acute_lymphocytic_leukemia_(ALL)
mAb_759,!/hgnc_id/HGNC:1633,Lymphoma_B_cell
mAb_76,!/hgnc_id/HGNC:3236,Cancers_gastric
mAb_76,!/hgnc_id/HGNC:3236,Cancers_pancreatic
mAb_76,!/hgnc_id/HGNC:3236,Cancers_head_and_neck
mAb_76,!/hgnc_id/HGNC:3236,Cancers_glioma
mAb_76,!/hgnc_id/HGNC:3236,Cancers_lung
mAb_76,!/hgnc_id/HGNC:3236,Cancers_pancreatic_metastatic
mAb_760,!/hgnc_id/HGNC:1674,Lymphoma_follicular_(FL)
mAb_760,!/hgnc_id/HGNC:1674,Cancers_blood
mAb_760,!/hgnc_id/HGNC:7315,Lymphoma_follicular_(FL)
mAb_760,!/hgnc_id/HGNC:7315,Cancers_blood
mAb_761,!/hgnc_id/HGNC:8760,Solid_tumors
mAb_761,!/hgnc_id/HGNC:8760,Hepatocellular_carcinoma_(HCC)
mAb_761,!/hgnc_id/HGNC:8760,Melanoma_(stage_llb_and_IV)
mAb_761,!/hgnc_id/HGNC:8760,Cancers_nasopharyngeal
mAb_762,!/hgnc_id/HGNC:18607,
mAb_763,bi-component_leukocidins,Staphylococcal_infections
mAb_763,alpha_toxin,Staphylococcal_infections
mAb_764,LukGH,Staphylococcal_infections
mAb_765,!/hgnc_id/HGNC:26838,Solid_tumors
mAb_766,!/hgnc_id/HGNC:1699,
mAb_767,!/hgnc_id/HGNC:15488,Psoriasis
mAb_767,!/hgnc_id/HGNC:15488,Colitis_ulcerative_(UC)
mAb_767,!/hgnc_id/HGNC:15488,Crohns_disease_(CD)
mAb_768,!/hgnc_id/HGNC:9618,Solid_tumors
mAb_769,!/hgnc_id/HGNC:11138,Parkinsons_disease_(PD)
mAb_77,!/hgnc_id/HGNC:5522,Interstitial_cystitis
mAb_77,!/hgnc_id/HGNC:5522,Asthma_severe_persistent
mAb_77,!/hgnc_id/HGNC:5522,IgE_mediated_allergies
mAb_77,!/hgnc_id/HGNC:5522,Nasal_polyposis
mAb_77,!/hgnc_id/HGNC:5522,Chronic_idiopathic_urticaria
mAb_770,!/hgnc_id/HGNC:3689,Cancers_gastric
mAb_770,!/hgnc_id/HGNC:3689,GE_Junction_Cancer
mAb_771,!/hgnc_id/HGNC:3430,Solid_tumors
mAb_771,!/hgnc_id/HGNC:3431,Solid_tumors
mAb_772,!/hgnc_id/HGNC:23503,Cancers_bladder
mAb_773,!/hgnc_id/HGNC:18607,Cancers_breast_overexpressing_ERBB2_metastatic
mAb_774,!/hgnc_id/HGNC:1699,Non-Hodgkins_lymphoma_(NHL)
mAb_775,!/hgnc_id/HGNC:6008,Non-Hodgkins_lymphoma_(NHL)
