entity,label,family,primary_type,coarse_category,explicit_types,embedding_strategy
imgt:StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Allograft_rejection_100,StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Allograft_rejection_100,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Autoimmune_diseases_100,StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Autoimmune_diseases_100,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)_100,StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)_100,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Chronic_lymphocytic_leukemia_(CLL)_18,StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Chronic_lymphocytic_leukemia_(CLL)_18,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Intravenous_steroid-refractory_ulcerative_colitis_(IVSR-UC)_100,StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Intravenous_steroid-refractory_ulcerative_colitis_(IVSR-UC)_100,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Kidney_transplantation_100,StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Kidney_transplantation_100,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Non-Hodgkins_lymphoma_(NHL)_18,StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Non-Hodgkins_lymphoma_(NHL)_18,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Psoriasis_100,StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Psoriasis_100,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Cancers_brain_malignant_glioma_143,StudyProduct_Peregrine_Pharmaceuticals_Inc_Cancers_brain_malignant_glioma_143,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Cancers_breast_149,StudyProduct_Peregrine_Pharmaceuticals_Inc_Cancers_breast_149,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Cancers_liver_149,StudyProduct_Peregrine_Pharmaceuticals_Inc_Cancers_liver_149,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Cancers_non-small_cell_lung_(NSCLC)_149,StudyProduct_Peregrine_Pharmaceuticals_Inc_Cancers_non-small_cell_lung_(NSCLC)_149,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Glioblastoma_multiforme_(GBM)_143,StudyProduct_Peregrine_Pharmaceuticals_Inc_Glioblastoma_multiforme_(GBM)_143,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Hepatitis_C_149,StudyProduct_Peregrine_Pharmaceuticals_Inc_Hepatitis_C_149,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Influenza_149,StudyProduct_Peregrine_Pharmaceuticals_Inc_Influenza_149,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Non-Hodgkins_lymphoma_(NHL)_159,StudyProduct_Peregrine_Pharmaceuticals_Inc_Non-Hodgkins_lymphoma_(NHL)_159,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Solid_tumors_143,StudyProduct_Peregrine_Pharmaceuticals_Inc_Solid_tumors_143,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Acute_lymphocytic_leukemia_(ALL)_259,StudyProduct_Pfizer_Acute_lymphocytic_leukemia_(ALL)_259,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Acute_myeloid_leukemia_(AML)_1379,StudyProduct_Pfizer_Acute_myeloid_leukemia_(AML)_1379,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Acute_myeloid_leukemia_(AML)_44,StudyProduct_Pfizer_Acute_myeloid_leukemia_(AML)_44,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Acute_myeloid_leukemia_(AML)_649,StudyProduct_Pfizer_Acute_myeloid_leukemia_(AML)_649,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Acute_myeloid_leukemia_(AML)_954,StudyProduct_Pfizer_Acute_myeloid_leukemia_(AML)_954,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)_259,StudyProduct_Pfizer_B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)_259,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Cancers_gastric_512,StudyProduct_Pfizer_Cancers_gastric_512,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Cancers_non-small_cell_lung_(NSCLC)_293,StudyProduct_Pfizer_Cancers_non-small_cell_lung_(NSCLC)_293,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Cancers_non-small_cell_lung_(NSCLC)_969,StudyProduct_Pfizer_Cancers_non-small_cell_lung_(NSCLC)_969,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Cancers_non-small_cell_lung_(NSCLC)_metastatic_512,StudyProduct_Pfizer_Cancers_non-small_cell_lung_(NSCLC)_metastatic_512,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Cancers_ovarian_1379,StudyProduct_Pfizer_Cancers_ovarian_1379,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Cancers_ovarian_512,StudyProduct_Pfizer_Cancers_ovarian_512,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Hepatocellular_carcinoma_(HCC)_561,StudyProduct_Pfizer_Hepatocellular_carcinoma_(HCC)_561,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Lymphoma_1379,StudyProduct_Pfizer_Lymphoma_1379,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Lymphoma_B_cell_1379,StudyProduct_Pfizer_Lymphoma_B_cell_1379,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Lymphoma_diffuse_large_B_cell_(DLBCL)_259,StudyProduct_Pfizer_Lymphoma_diffuse_large_B_cell_(DLBCL)_259,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Melanoma_969,StudyProduct_Pfizer_Melanoma_969,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Merkel_cell_carcinoma_(MCC)_metastatic_512,StudyProduct_Pfizer_Merkel_cell_carcinoma_(MCC)_metastatic_512,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Mesothelioma_pleural_malignant_561,StudyProduct_Pfizer_Mesothelioma_pleural_malignant_561,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Multiple_myeloma_(MM)_1202,StudyProduct_Pfizer_Multiple_myeloma_(MM)_1202,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Multiple_myeloma_(MM)_1379,StudyProduct_Pfizer_Multiple_myeloma_(MM)_1379,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Non-Hodgkins_lymphoma_(NHL)_259,StudyProduct_Pfizer_Non-Hodgkins_lymphoma_(NHL)_259,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Non-Hodgkins_lymphoma_(NHL)_657,StudyProduct_Pfizer_Non-Hodgkins_lymphoma_(NHL)_657,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Renal_Cell_Carcinoma_(RCC)_advanced_512,StudyProduct_Pfizer_Renal_Cell_Carcinoma_(RCC)_advanced_512,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Solid_tumors_293,StudyProduct_Pfizer_Solid_tumors_293,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Solid_tumors_512,StudyProduct_Pfizer_Solid_tumors_512,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Solid_tumors_657,StudyProduct_Pfizer_Solid_tumors_657,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Solid_tumors_768,StudyProduct_Pfizer_Solid_tumors_768,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Solid_tumors_777,StudyProduct_Pfizer_Solid_tumors_777,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pfizer_Solid_tumors_954,StudyProduct_Pfizer_Solid_tumors_954,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_PharmAbcine_Inc_Glioblastoma_834,StudyProduct_PharmAbcine_Inc_Glioblastoma_834,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Philogen_Acute_myeloid_leukemia_(AML)_690,StudyProduct_Philogen_Acute_myeloid_leukemia_(AML)_690,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Philogen_Cancers_pancreatic_796,StudyProduct_Philogen_Cancers_pancreatic_796,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Philogen_Lymphoproliferative_disease_370,StudyProduct_Philogen_Lymphoproliferative_disease_370,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Philogen_Melanoma_797,StudyProduct_Philogen_Melanoma_797,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Philogen_Melanoma_metastatic_796,StudyProduct_Philogen_Melanoma_metastatic_796,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Philogen_Merkel_cell_carcinoma_(MCC)_metastatic_690,StudyProduct_Philogen_Merkel_cell_carcinoma_(MCC)_metastatic_690,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Philogen_Solid_tumors_370,StudyProduct_Philogen_Solid_tumors_370,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Philogen_Solid_tumors_797,StudyProduct_Philogen_Solid_tumors_797,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pieris_Pharmaceuticals_Inc_Solid_tumors_982,StudyProduct_Pieris_Pharmaceuticals_Inc_Solid_tumors_982,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Pierre_Fabre_Solid_tumors_1134,StudyProduct_Pierre_Fabre_Solid_tumors_1134,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Precision_Biologics_Cancers_colorectal_(CRC)_349,StudyProduct_Precision_Biologics_Cancers_colorectal_(CRC)_349,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Precision_Biologics_Cancers_pancreatic_349,StudyProduct_Precision_Biologics_Cancers_pancreatic_349,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Precision_Biosciences_Acute_lymphocytic_leukemia_(ALL)_1102,StudyProduct_Precision_Biosciences_Acute_lymphocytic_leukemia_(ALL)_1102,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Precision_Biosciences_Non-Hodgkins_lymphoma_(NHL)_1102,StudyProduct_Precision_Biosciences_Non-Hodgkins_lymphoma_(NHL)_1102,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Prestige_Biopharma_Cancers_pancreatic_1176,StudyProduct_Prestige_Biopharma_Cancers_pancreatic_1176,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Prima_BioMed_Cancers_breast_metastatic_611,StudyProduct_Prima_BioMed_Cancers_breast_metastatic_611,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Prima_BioMed_Melanoma_metastatic_611,StudyProduct_Prima_BioMed_Melanoma_metastatic_611,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Progenics_Pharmaceuticals_Inc_Cancers_prostate_513,StudyProduct_Progenics_Pharmaceuticals_Inc_Cancers_prostate_513,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Qilu_Puget_Sound_Biotherapeutics_Corp_Neoplasms_1203,StudyProduct_Qilu_Puget_Sound_Biotherapeutics_Corp_Neoplasms_1203,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Qilu_Puget_Sound_Biotherapeutics_Corp_Neoplasms_1204,StudyProduct_Qilu_Puget_Sound_Biotherapeutics_Corp_Neoplasms_1204,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Acute_lymphocytic_leukemia_(ALL)_962,StudyProduct_Regeneron_Pharmaceuticals_Inc_Acute_lymphocytic_leukemia_(ALL)_962,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Acute_myeloid_leukemia_(AML)_846,StudyProduct_Regeneron_Pharmaceuticals_Inc_Acute_myeloid_leukemia_(AML)_846,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Age-related_macular_degeneration_(AMD)_neovascular_(wet)_214,StudyProduct_Regeneron_Pharmaceuticals_Inc_Age-related_macular_degeneration_(AMD)_neovascular_(wet)_214,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_1555,StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_1555,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_417,StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_417,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_950,StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_950,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_colorectal_(CRC)_metastatic_214,StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_colorectal_(CRC)_metastatic_214,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_non-small_cell_lung_(NSCLC)_1394,StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_non-small_cell_lung_(NSCLC)_1394,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_non-small_cell_lung_(NSCLC)_1555,StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_non-small_cell_lung_(NSCLC)_1555,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_non-small_cell_lung_(NSCLC)_846,StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_non-small_cell_lung_(NSCLC)_846,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_ovarian_1173,StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_ovarian_1173,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_ovarian_214,StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_ovarian_214,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_prostate_metastatic_1492,StudyProduct_Regeneron_Pharmaceuticals_Inc_Cancers_prostate_metastatic_1492,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Carcinoma_basal_cell_(BCC)_846,StudyProduct_Regeneron_Pharmaceuticals_Inc_Carcinoma_basal_cell_(BCC)_846,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Carcinoma_cutaneous_squamous_cell_846,StudyProduct_Regeneron_Pharmaceuticals_Inc_Carcinoma_cutaneous_squamous_cell_846,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Chronic_kidney_disease_(CDK)_1263,StudyProduct_Regeneron_Pharmaceuticals_Inc_Chronic_kidney_disease_(CDK)_1263,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Chronic_lymphocytic_leukemia_(CLL)_962,StudyProduct_Regeneron_Pharmaceuticals_Inc_Chronic_lymphocytic_leukemia_(CLL)_962,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Diabetic_macular_edema_214,StudyProduct_Regeneron_Pharmaceuticals_Inc_Diabetic_macular_edema_214,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Diabetic_retinopathy_214,StudyProduct_Regeneron_Pharmaceuticals_Inc_Diabetic_retinopathy_214,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Lymphoma_diffuse_large_B_cell_(DLBCL)_748,StudyProduct_Regeneron_Pharmaceuticals_Inc_Lymphoma_diffuse_large_B_cell_(DLBCL)_748,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Lymphoma_follicular_(FL)_748,StudyProduct_Regeneron_Pharmaceuticals_Inc_Lymphoma_follicular_(FL)_748,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Macular_edema_following_Central_Retinal_Vein_Occlusion_(CRVO)_214,StudyProduct_Regeneron_Pharmaceuticals_Inc_Macular_edema_following_Central_Retinal_Vein_Occlusion_(CRVO)_214,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Macular_edema_following_Retinal_Vein_Occlusion_(RVO)_214,StudyProduct_Regeneron_Pharmaceuticals_Inc_Macular_edema_following_Retinal_Vein_Occlusion_(RVO)_214,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Multiple_myeloma_(MM)_1263,StudyProduct_Regeneron_Pharmaceuticals_Inc_Multiple_myeloma_(MM)_1263,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Myopic_choroidal_neovascularization_(myopic_CNV)_214,StudyProduct_Regeneron_Pharmaceuticals_Inc_Myopic_choroidal_neovascularization_(myopic_CNV)_214,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Non-Hodgkins_lymphoma_(NHL)_962,StudyProduct_Regeneron_Pharmaceuticals_Inc_Non-Hodgkins_lymphoma_(NHL)_962,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Renal_cell_carcinoma_(RCC)_1492,StudyProduct_Regeneron_Pharmaceuticals_Inc_Renal_cell_carcinoma_(RCC)_1492,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Retinopathy_of_Prematurity_(ROP)_214,StudyProduct_Regeneron_Pharmaceuticals_Inc_Retinopathy_of_Prematurity_(ROP)_214,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Solid_tumors_452,StudyProduct_Regeneron_Pharmaceuticals_Inc_Solid_tumors_452,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Solid_tumors_846,StudyProduct_Regeneron_Pharmaceuticals_Inc_Solid_tumors_846,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_RemeGen_Ltd_Cancers_breast_896,StudyProduct_RemeGen_Ltd_Cancers_breast_896,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_RemeGen_Ltd_Cancers_breast_931,StudyProduct_RemeGen_Ltd_Cancers_breast_931,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_RemeGen_Ltd_Solid_tumors_896,StudyProduct_RemeGen_Ltd_Solid_tumors_896,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_RemeGen_Ltd_Solid_tumors_931,StudyProduct_RemeGen_Ltd_Solid_tumors_931,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Renal_cell_carcinoma_(RCC)_287,StudyProduct_Renal_cell_carcinoma_(RCC)_287,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Rentschler_Biotechnologie_GmbH_Neuroblastoma_568,StudyProduct_Rentschler_Biotechnologie_GmbH_Neuroblastoma_568,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Rentschler_Biotechnologie_GmbH_Neuroblastoma_pediatric_568,StudyProduct_Rentschler_Biotechnologie_GmbH_Neuroblastoma_pediatric_568,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Rhein-Minapharm_Hepatitis_C_624,StudyProduct_Rhein-Minapharm_Hepatitis_C_624,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Adenocarcinoma_723,StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Adenocarcinoma_723,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_416,StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_416,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_981,StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_981,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_bladder_526,StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_bladder_526,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_blood_760,StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_blood_760,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
